2023-10-04 11:36:36 - PHP Notice:  Undefined index: you_save in C:\OSPanel\domains\showcaseshop.ua\catalog\controller\extension\module\oct_slideshow_plus.php on line 154
2023-10-04 11:42:36 - PHP Warning:  imagecreatefrompng(): gd-png: libpng warning: Interlace handling should be turned on when using png_read_image in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 45
2023-10-04 12:08:18 - PHP Warning:  imagecreatefrompng() expects exactly 1 parameter, 2 given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 45
2023-10-04 12:08:18 - PHP Warning:  imagecopyresampled() expects parameter 2 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 196
2023-10-04 12:08:18 - PHP Warning:  imagedestroy() expects parameter 1 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 197
2023-10-04 12:08:18 - PHP Warning:  imagecreatefrompng() expects exactly 1 parameter, 2 given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 45
2023-10-04 12:08:18 - PHP Warning:  imagecopyresampled() expects parameter 2 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 196
2023-10-04 12:08:18 - PHP Warning:  imagedestroy() expects parameter 1 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 197
2023-10-04 12:08:18 - PHP Warning:  imagecreatefrompng() expects exactly 1 parameter, 2 given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 45
2023-10-04 12:08:18 - PHP Warning:  imagecopyresampled() expects parameter 2 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 196
2023-10-04 12:08:18 - PHP Warning:  imagedestroy() expects parameter 1 to be resource, null given in C:\OSPanel\domains\showcaseshop.ua\system\library\image.php on line 197
